0,1,0,1,0,1,0,0,0,0,0,0,0,10,246,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,total: 270,accuracy: 0.9111111111111111
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,total: 210,accuracy: 0.9761904761904762
0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,total: 150,accuracy: 0.9733333333333334
0,0,0,0,0,0,0,0,0,0,2,0,5,0,2,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,total: 360,accuracy: 0.975
0,1,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,1,264,0,1,9,7,2,7,0,53,8,3,2,8,0,1,0,0,1,0,0,2,0,5,0,0,total: 390,accuracy: 0.676923076923077
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,total: 60,accuracy: 1.0
0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,80,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,total: 90,accuracy: 0.8888888888888888
0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,7,0,49,0,0,0,4,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,total: 90,accuracy: 0.5444444444444444
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,total: 120,accuracy: 0.9416666666666667
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,121,0,0,0,0,2,0,16,1,0,0,0,0,0,0,0,0,0,0,0,total: 150,accuracy: 0.8066666666666666
0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4,0,49,3,3,1,0,11,12,0,0,0,0,1,0,0,0,0,0,0,0,total: 90,accuracy: 0.5444444444444444
0,0,0,0,0,0,0,0,0,0,0,15,3,2,0,1,0,0,1,0,0,0,1,0,15,407,7,8,0,0,18,0,0,0,1,0,0,1,0,0,0,0,0,total: 480,accuracy: 0.8479166666666667
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,0,0,0,3,0,0,15,150,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,total: 180,accuracy: 0.8333333333333334
0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,total: 60,accuracy: 0.5
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,117,13,16,0,0,0,0,0,0,0,0,0,0,0,0,total: 150,accuracy: 0.78
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,81,1,0,0,0,0,0,0,0,0,0,0,0,0,total: 90,accuracy: 0.9
0,1,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,2,3,0,1,1,2,0,1,1,0,2,122,2,0,0,0,3,0,1,0,0,0,0,0,total: 150,accuracy: 0.8133333333333334
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,1,0,0,0,0,263,0,0,0,0,0,0,0,1,0,0,0,total: 270,accuracy: 0.9740740740740741
0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,9,0,0,1,0,total: 60,accuracy: 0.5166666666666667
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,1,0,0,0,0,total: 210,accuracy: 0.9904761904761905
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,1,0,0,total: 120,accuracy: 0.9916666666666667
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,380,0,0,1,0,0,0,0,total: 390,accuracy: 0.9743589743589743
0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,95,0,15,0,0,0,0,total: 120,accuracy: 0.7916666666666666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,57,0,2,0,0,0,total: 60,accuracy: 0.95
0,3,0,2,0,0,0,0,0,0,0,0,5,9,0,4,0,3,0,0,0,0,6,0,0,1,0,0,0,1,3,0,0,0,23,3,0,5,619,0,3,0,0,total: 690,accuracy: 0.8971014492753623
0,0,0,0,1,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,82,1,0,0,total: 90,accuracy: 0.9111111111111111
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,0,1,0,1,0,5,61,0,0,total: 90,accuracy: 0.6777777777777778
0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,43,7,total: 60,accuracy: 0.7166666666666667
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,total: 90,accuracy: 0.9777777777777777
Total accuracy: ,0.8900237529691212
